"","workerid","noun","nounclass","predicateposition","predicate","correctresponse","correctclass"
"751","104","zanahoria","food","predicate1","mexicano",0.13,"nationality"
"752","104","televisi&oacute;n ","furniture","predicate1","azul",0.1,"color"
"753","104","televisi&oacute;n ","furniture","predicate1","espa&ntilde;ol",0.13,"nationality"
"754","104","televisi&oacute;n ","furniture","predicate1","morado",0.08,"color"
"755","105","sof&aacute; ","furniture","predicate1","malo",0.87,"quality"
"756","105","silla","furniture","predicate1","fresco",0.94,"age"
"757","105","pl&aacute;tano","food","predicate1","amarillo",0.84,"color"
"758","105","escritorio","furniture","predicate1","suave",0.03,"texture"
"759","105","escritorio","furniture","predicate1","verde",0.99,"color"
"760","105","tomate","food","predicate1","amarillo",0.98,"color"
"761","105","manzana","food","predicate1","viejo",0.97,"age"
"762","105","manzana","food","predicate1","largo",0.98,"size"
"763","105","silla","furniture","predicate1","nuevo",0.96,"age"
"764","105","televisi&oacute;n ","furniture","predicate1","min&uacute;sculo",0.48,"size"
"765","105","silla","furniture","predicate1","liso",0.04,"texture"
"766","105","zanahoria","food","predicate1","marr&oacute;n",0.01,"color"
"767","105","televisi&oacute;n ","furniture","predicate1","amarillo",0.04,"color"
"768","105","escritorio","furniture","predicate1","nuevo",0.99,"age"
"769","105","zanahoria","food","predicate1","rojo",0.01,"color"
"770","105","silla","furniture","predicate1","marr&oacute;n",0.04,"color"
"771","105","tomate","food","predicate1","americano",0.09,"nationality"
"772","105","manzana","food","predicate1","duro",1,"texture"
"773","105","manzana","food","predicate1","morado",0.45,"color"
"774","105","escritorio","furniture","predicate1","suave",0.54,"texture"
"775","105","silla","furniture","predicate1","fresco",0.34,"age"
"776","105","tomate","food","predicate1","enorme",0.03,"size"
"777","105","manzana","food","predicate1","amarillo",1,"color"
"778","105","escritorio","furniture","predicate1","largo",0.02,"size"
"779","105","escritorio","furniture","predicate1","fresco",0.02,"age"
"780","105","tomate","food","predicate1","corto",0.32,"size"
"781","111","sof&aacute; ","furniture","predicate1","morado",0,"color"
"782","111","silla","furniture","predicate1","mexicano",0,"nationality"
"783","111","sof&aacute; ","furniture","predicate1","nuevo",1,"age"
"784","111","silla","furniture","predicate1","largo",0.94,"size"
"785","111","queso","food","predicate1","enorme",0.96,"size"
"786","111","zanahoria","food","predicate1","min&uacute;sculo",1,"size"
"787","111","televisi&oacute;n ","furniture","predicate1","morado",0.97,"color"
"788","111","queso","food","predicate1","cuadrado",0.99,"shape"
"789","111","manzana","food","predicate1","duro",0.98,"texture"
"790","111","ventilador","furniture","predicate1","corto",0.05,"size"
"791","111","manzana","food","predicate1","morado",0.03,"color"
"792","111","silla","furniture","predicate1","verde",0.94,"color"
"793","111","manzana","food","predicate1","redondo",0.02,"shape"
"794","111","ventilador","furniture","predicate1","enorme",0.98,"size"
"795","111","manzana","food","predicate1","espa&ntilde;ol",0.98,"nationality"
"796","111","queso","food","predicate1","espa&ntilde;ol",0,"nationality"
"797","111","queso","food","predicate1","espa&ntilde;ol",0.04,"nationality"
"798","111","manzana","food","predicate1","enorme",0.96,"size"
"799","111","tomate","food","predicate1","fresco",0.94,"age"
"800","111","televisi&oacute;n ","furniture","predicate1","azul",0.95,"color"
"801","111","manzana","food","predicate1","fresco",0.04,"age"
"802","111","zanahoria","food","predicate1","nuevo",0.02,"age"
"803","111","pl&aacute;tano","food","predicate1","peque&ntilde;o",0.98,"size"
"804","111","zanahoria","food","predicate1","malo",0.94,"quality"
"805","111","ventilador","furniture","predicate1","redondo",0.94,"shape"
"806","111","pl&aacute;tano","food","predicate1","liso",0.97,"texture"
"807","112","manzana","food","predicate1","liso",0.51,"texture"
"808","112","escritorio","furniture","predicate1","americano",0.71,"nationality"
"809","112","ventilador","furniture","predicate1","fresco",0.42,"age"
"810","112","zanahoria","food","predicate1","min&uacute;sculo",0.51,"size"
"811","112","ventilador","furniture","predicate1","suave",0.22,"texture"
"812","112","televisi&oacute;n ","furniture","predicate1","grande",0.74,"size"
"813","112","sof&aacute; ","furniture","predicate1","corto",0.29,"size"
"814","112","silla","furniture","predicate1","largo",0.34,"size"
"815","112","manzana","food","predicate1","duro",0.38,"texture"
"816","112","manzana","food","predicate1","americano",0.56,"nationality"
"817","112","escritorio","furniture","predicate1","amarillo",0.67,"color"
"818","112","tomate","food","predicate1","podrido",0.72,"age"
"819","112","silla","furniture","predicate1","grande",0.27,"size"
"820","112","silla","furniture","predicate1","azul",0.63,"color"
"821","112","sof&aacute; ","furniture","predicate1","podrido",0.32,"age"
"822","112","televisi&oacute;n ","furniture","predicate1","redondo",0.59,"shape"
"823","112","queso","food","predicate1","azul",0.89,"color"
"824","112","televisi&oacute;n ","furniture","predicate1","min&uacute;sculo",0.35,"size"
"825","112","queso","food","predicate1","mexicano",0.78,"nationality"
"826","112","zanahoria","food","predicate1","bueno",0.42,"quality"
"827","112","escritorio","furniture","predicate1","redondo",0.54,"shape"
"828","112","queso","food","predicate1","suave",0.4,"texture"
"829","112","manzana","food","predicate1","malo",0.6,"quality"
"830","112","televisi&oacute;n ","furniture","predicate1","peque&ntilde;o",0.3,"size"
"831","112","pl&aacute;tano","food","predicate1","grande",0.56,"size"
"832","112","tomate","food","predicate1","fresco",0.47,"age"
"833","114","sof&aacute; ","furniture","predicate1","nuevo",1,"age"
"834","114","escritorio","furniture","predicate1","peque&ntilde;o",1,"size"
"835","114","ventilador","furniture","predicate1","fresco",1,"age"
"836","114","queso","food","predicate1","verde",1,"color"
"837","114","sof&aacute; ","furniture","predicate1","largo",1,"size"
"838","114","televisi&oacute;n ","furniture","predicate1","cuadrado",1,"shape"
"839","114","televisi&oacute;n ","furniture","predicate1","verde",0,"color"
"840","114","silla","furniture","predicate1","verde",0,"color"
"841","114","escritorio","furniture","predicate1","redondo",0.37,"shape"
"842","114","zanahoria","food","predicate1","liso",0.5,"texture"
"843","114","ventilador","furniture","predicate1","suave",0.51,"texture"
"844","114","zanahoria","food","predicate1","fresco",0.78,"age"
"845","114","sof&aacute; ","furniture","predicate1","podrido",0.59,"age"
"846","114","sof&aacute; ","furniture","predicate1","morado",0.41,"color"
"847","114","ventilador","furniture","predicate1","min&uacute;sculo",0.53,"size"
"848","114","pl&aacute;tano","food","predicate1","fresco",0.73,"age"
"849","114","tomate","food","predicate1","nuevo",0.23,"age"
"850","114","escritorio","furniture","predicate1","min&uacute;sculo",0.22,"size"
"851","114","queso","food","predicate1","redondo",0.26,"shape"
"852","114","televisi&oacute;n ","furniture","predicate1","grande",0.65,"size"
"853","114","escritorio","furniture","predicate1","duro",1,"texture"
"854","114","manzana","food","predicate1","rojo",1,"color"
"855","114","manzana","food","predicate1","cuadrado",0.99,"shape"
"856","114","televisi&oacute;n ","furniture","predicate1","malo",0.68,"quality"
"857","114","sof&aacute; ","furniture","predicate1","cuadrado",0.33,"shape"
"858","114","manzana","food","predicate1","verde",0.19,"color"
"859","120","escritorio","furniture","predicate1","viejo",0.65,"age"
"860","120","silla","furniture","predicate1","malo",0.8,"quality"
"861","120","escritorio","furniture","predicate1","azul",0.73,"color"
"862","120","manzana","food","predicate1","espa&ntilde;ol",0.8,"nationality"
"863","120","ventilador","furniture","predicate1","enorme",0.78,"size"
"864","120","manzana","food","predicate1","enorme",0.15,"size"
"865","120","ventilador","furniture","predicate1","suave",0.14,"texture"
"866","120","televisi&oacute;n ","furniture","predicate1","cuadrado",0.12,"shape"
"867","120","pl&aacute;tano","food","predicate1","liso",0.12,"texture"
"868","120","tomate","food","predicate1","liso",0.83,"texture"
"869","120","televisi&oacute;n ","furniture","predicate1","americano",0.78,"nationality"
"870","120","tomate","food","predicate1","min&uacute;sculo",0.79,"size"
"871","120","ventilador","furniture","predicate1","corto",0.77,"size"
"872","120","silla","furniture","predicate1","cuadrado",0.17,"shape"
"873","120","manzana","food","predicate1","corto",0.16,"size"
"874","120","ventilador","furniture","predicate1","min&uacute;sculo",0.86,"size"
"875","120","queso","food","predicate1","largo",0.78,"size"
"876","120","tomate","food","predicate1","duro",0.22,"texture"
"877","120","televisi&oacute;n ","furniture","predicate1","redondo",0.14,"shape"
"878","120","manzana","food","predicate1","fresco",0.77,"age"
"879","120","pl&aacute;tano","food","predicate1","suave",0.13,"texture"
"880","120","queso","food","predicate1","min&uacute;sculo",0.09,"size"
"881","120","manzana","food","predicate1","mexicano",0.71,"nationality"
"882","120","manzana","food","predicate1","grande",0.8,"size"
"883","120","silla","furniture","predicate1","malo",0.84,"quality"
"884","120","zanahoria","food","predicate1","min&uacute;sculo",0.09,"size"
"885","122","queso","food","predicate1","peque&ntilde;o",0.52,"size"
"886","122","queso","food","predicate1","peque&ntilde;o",0.33,"size"
"887","122","zanahoria","food","predicate1","azul",0.52,"color"
"888","122","ventilador","furniture","predicate1","espa&ntilde;ol",0.47,"nationality"
"889","122","manzana","food","predicate1","cuadrado",0.02,"shape"
"890","122","queso","food","predicate1","cuadrado",0.44,"shape"
"891","122","sof&aacute; ","furniture","predicate1","malo",0.42,"quality"
"892","122","manzana","food","predicate1","peque&ntilde;o",0.43,"size"
"893","122","ventilador","furniture","predicate1","azul",0.62,"color"
"894","122","queso","food","predicate1","peque&ntilde;o",0.5,"size"
"895","122","escritorio","furniture","predicate1","verde",0.5,"color"
"896","122","sof&aacute; ","furniture","predicate1","americano",0.5,"nationality"
"897","122","queso","food","predicate1","azul",0.48,"color"
"898","122","zanahoria","food","predicate1","duro",1,"texture"
"899","122","sof&aacute; ","furniture","predicate1","suave",1,"texture"
"900","122","queso","food","predicate1","bueno",0.61,"quality"
"901","122","tomate","food","predicate1","amarillo",0.44,"color"
"902","122","pl&aacute;tano","food","predicate1","liso",0.97,"texture"
"903","122","sof&aacute; ","furniture","predicate1","americano",0.5,"nationality"
"904","122","queso","food","predicate1","podrido",0.09,"age"
"905","122","televisi&oacute;n ","furniture","predicate1","azul",0.64,"color"
"906","122","pl&aacute;tano","food","predicate1","nuevo",0.5,"age"
"907","122","pl&aacute;tano","food","predicate1","corto",0.96,"size"
"908","122","pl&aacute;tano","food","predicate1","mexicano",0.33,"nationality"
"909","122","silla","furniture","predicate1","amarillo",0.55,"color"
"910","122","queso","food","predicate1","redondo",0.36,"shape"
"911","123","zanahoria","food","predicate1","rojo",0.02,"color"
"912","123","manzana","food","predicate1","bueno",1,"quality"
"913","123","silla","furniture","predicate1","corto",1,"size"
"914","123","sof&aacute; ","furniture","predicate1","viejo",1,"age"
"915","123","queso","food","predicate1","fresco",0,"age"
"916","123","queso","food","predicate1","podrido",0,"age"
"917","123","pl&aacute;tano","food","predicate1","viejo",1,"age"
"918","123","zanahoria","food","predicate1","viejo",1,"age"
"919","123","televisi&oacute;n ","furniture","predicate1","americano",1,"nationality"
"920","123","manzana","food","predicate1","peque&ntilde;o",1,"size"
"921","123","pl&aacute;tano","food","predicate1","viejo",1,"age"
"922","123","televisi&oacute;n ","furniture","predicate1","fresco",0,"age"
"923","123","silla","furniture","predicate1","bueno",1,"quality"
"924","123","zanahoria","food","predicate1","bueno",0,"quality"
"925","123","manzana","food","predicate1","morado",0,"color"
"926","123","tomate","food","predicate1","morado",1,"color"
"927","123","escritorio","furniture","predicate1","suave",1,"texture"
"928","123","zanahoria","food","predicate1","verde",1,"color"
"929","123","televisi&oacute;n ","furniture","predicate1","morado",0,"color"
"930","123","zanahoria","food","predicate1","espa&ntilde;ol",0,"nationality"
"931","123","manzana","food","predicate1","verde",0,"color"
"932","123","sof&aacute; ","furniture","predicate1","peque&ntilde;o",1,"size"
"933","123","ventilador","furniture","predicate1","malo",0,"quality"
"934","123","pl&aacute;tano","food","predicate1","fresco",0.02,"age"
"935","123","zanahoria","food","predicate1","cuadrado",0,"shape"
"936","123","zanahoria","food","predicate1","redondo",1,"shape"
"937","130","sof&aacute; ","furniture","predicate1","bueno",0,"quality"
"938","130","manzana","food","predicate1","corto",0.51,"size"
"939","130","tomate","food","predicate1","redondo",1,"shape"
"940","130","manzana","food","predicate1","bueno",0.48,"quality"
"941","130","manzana","food","predicate1","podrido",0,"age"
"942","130","queso","food","predicate1","duro",1,"texture"
"943","130","silla","furniture","predicate1","duro",0,"texture"
"944","130","televisi&oacute;n ","furniture","predicate1","fresco",1,"age"
"945","130","tomate","food","predicate1","suave",1,"texture"
"946","130","zanahoria","food","predicate1","suave",1,"texture"
"947","130","sof&aacute; ","furniture","predicate1","bueno",1,"quality"
"948","130","pl&aacute;tano","food","predicate1","redondo",0,"shape"
"949","130","televisi&oacute;n ","furniture","predicate1","marr&oacute;n",1,"color"
"950","130","queso","food","predicate1","americano",1,"nationality"
"951","130","tomate","food","predicate1","morado",1,"color"
"952","130","zanahoria","food","predicate1","fresco",1,"age"
"953","130","queso","food","predicate1","corto",0,"size"
"954","130","pl&aacute;tano","food","predicate1","rojo",1,"color"
"955","130","escritorio","furniture","predicate1","americano",1,"nationality"
"956","130","televisi&oacute;n ","furniture","predicate1","bueno",1,"quality"
"957","130","zanahoria","food","predicate1","americano",1,"nationality"
"958","130","silla","furniture","predicate1","mexicano",1,"nationality"
"959","130","sof&aacute; ","furniture","predicate1","marr&oacute;n",1,"color"
"960","130","silla","furniture","predicate1","americano",1,"nationality"
"961","130","tomate","food","predicate1","grande",1,"size"
"962","130","escritorio","furniture","predicate1","rojo",0,"color"
"963","131","queso","food","predicate1","viejo",0.75,"age"
"964","131","televisi&oacute;n ","furniture","predicate1","azul",0.68,"color"
"965","131","zanahoria","food","predicate1","liso",0.73,"texture"
"966","131","zanahoria","food","predicate1","liso",0.13,"texture"
"967","131","queso","food","predicate1","mexicano",0.83,"nationality"
"968","131","queso","food","predicate1","grande",0.1,"size"
"969","131","escritorio","furniture","predicate1","fresco",0.81,"age"
"970","131","manzana","food","predicate1","rojo",0.82,"color"
"971","131","silla","furniture","predicate1","corto",0.15,"size"
"972","131","ventilador","furniture","predicate1","cuadrado",0.14,"shape"
"973","131","ventilador","furniture","predicate1","marr&oacute;n",0.11,"color"
"974","131","queso","food","predicate1","malo",0.1,"quality"
"975","131","televisi&oacute;n ","furniture","predicate1","nuevo",0.12,"age"
"976","131","ventilador","furniture","predicate1","largo",0.12,"size"
"977","131","zanahoria","food","predicate1","nuevo",0.91,"age"
"978","131","escritorio","furniture","predicate1","nuevo",0.13,"age"
"979","131","ventilador","furniture","predicate1","malo",0.14,"quality"
"980","131","pl&aacute;tano","food","predicate1","grande",0.82,"size"
"981","131","ventilador","furniture","predicate1","grande",0.14,"size"
"982","131","escritorio","furniture","predicate1","viejo",0.14,"age"
"983","131","silla","furniture","predicate1","mexicano",0.82,"nationality"
"984","131","tomate","food","predicate1","bueno",0.16,"quality"
"985","131","queso","food","predicate1","rojo",0.16,"color"
"986","131","tomate","food","predicate1","morado",0.14,"color"
"987","131","televisi&oacute;n ","furniture","predicate1","malo",0.16,"quality"
"988","131","televisi&oacute;n ","furniture","predicate1","fresco",0.15,"age"
"989","133","televisi&oacute;n ","furniture","predicate1","min&uacute;sculo",0,"size"
"990","133","tomate","food","predicate1","suave",0,"texture"
"991","133","manzana","food","predicate1","redondo",1,"shape"
"992","133","zanahoria","food","predicate1","malo",0,"quality"
"993","133","sof&aacute; ","furniture","predicate1","podrido",0,"age"
"994","133","silla","furniture","predicate1","azul",1,"color"
"995","133","zanahoria","food","predicate1","marr&oacute;n",1,"color"
"996","133","televisi&oacute;n ","furniture","predicate1","duro",1,"texture"
"997","133","escritorio","furniture","predicate1","amarillo",0,"color"
"998","133","silla","furniture","predicate1","azul",0,"color"
"999","133","tomate","food","predicate1","verde",0,"color"
"1000","133","manzana","food","predicate1","liso",0,"texture"
"1001","133","manzana","food","predicate1","cuadrado",1,"shape"
"1002","133","tomate","food","predicate1","cuadrado",1,"shape"
"1003","133","tomate","food","predicate1","podrido",0,"age"
"1004","133","pl&aacute;tano","food","predicate1","marr&oacute;n",0,"color"
"1005","133","ventilador","furniture","predicate1","liso",0,"texture"
"1006","133","silla","furniture","predicate1","americano",0,"nationality"
"1007","133","televisi&oacute;n ","furniture","predicate1","largo",0,"size"
"1008","133","tomate","food","predicate1","verde",0,"color"
"1009","133","ventilador","furniture","predicate1","viejo",0,"age"
"1010","133","pl&aacute;tano","food","predicate1","min&uacute;sculo",0,"size"
"1011","133","pl&aacute;tano","food","predicate1","duro",1,"texture"
"1012","133","sof&aacute; ","furniture","predicate1","malo",0,"quality"
"1013","133","manzana","food","predicate1","azul",0,"color"
"1014","133","ventilador","furniture","predicate1","duro",0,"texture"
"1015","138","manzana","food","predicate1","duro",0,"texture"
"1016","138","manzana","food","predicate1","malo",0,"quality"
"1017","138","queso","food","predicate1","liso",0,"texture"
"1018","138","sof&aacute; ","furniture","predicate1","min&uacute;sculo",0,"size"
"1019","138","pl&aacute;tano","food","predicate1","nuevo",0,"age"
"1020","138","zanahoria","food","predicate1","azul",0,"color"
"1021","138","queso","food","predicate1","americano",0,"nationality"
"1022","138","pl&aacute;tano","food","predicate1","liso",0,"texture"
"1023","138","sof&aacute; ","furniture","predicate1","liso",0,"texture"
"1024","138","zanahoria","food","predicate1","suave",0.99,"texture"
"1025","138","televisi&oacute;n ","furniture","predicate1","peque&ntilde;o",1,"size"
"1026","138","sof&aacute; ","furniture","predicate1","morado",0.02,"color"
"1027","138","ventilador","furniture","predicate1","largo",0,"size"
"1028","138","ventilador","furniture","predicate1","liso",0.03,"texture"
"1029","138","silla","furniture","predicate1","bueno",0,"quality"
"1030","138","ventilador","furniture","predicate1","fresco",0.96,"age"
"1031","138","televisi&oacute;n ","furniture","predicate1","espa&ntilde;ol",1,"nationality"
"1032","138","escritorio","furniture","predicate1","mexicano",1,"nationality"
"1033","138","sof&aacute; ","furniture","predicate1","duro",1,"texture"
"1034","138","manzana","food","predicate1","mexicano",1,"nationality"
"1035","138","televisi&oacute;n ","furniture","predicate1","verde",0.01,"color"
"1036","138","televisi&oacute;n ","furniture","predicate1","americano",1,"nationality"
"1037","138","tomate","food","predicate1","espa&ntilde;ol",0,"nationality"
"1038","138","silla","furniture","predicate1","mexicano",0,"nationality"
"1039","138","silla","furniture","predicate1","malo",0.96,"quality"
"1040","138","zanahoria","food","predicate1","grande",1,"size"
"1041","144","sof&aacute; ","furniture","predicate1","enorme",0,"size"
"1042","144","pl&aacute;tano","food","predicate1","cuadrado",0.5,"shape"
"1043","144","silla","furniture","predicate1","amarillo",0.02,"color"
"1044","144","tomate","food","predicate1","malo",0.21,"quality"
"1045","144","pl&aacute;tano","food","predicate1","duro",0.53,"texture"
"1046","144","pl&aacute;tano","food","predicate1","marr&oacute;n",0.97,"color"
"1047","144","escritorio","furniture","predicate1","nuevo",0,"age"
"1048","144","zanahoria","food","predicate1","mexicano",0.77,"nationality"
"1049","144","televisi&oacute;n ","furniture","predicate1","fresco",0.53,"age"
"1050","144","zanahoria","food","predicate1","duro",0.18,"texture"
"1051","144","zanahoria","food","predicate1","enorme",0.76,"size"
"1052","144","tomate","food","predicate1","viejo",0.17,"age"
"1053","144","queso","food","predicate1","peque&ntilde;o",0.83,"size"
"1054","144","pl&aacute;tano","food","predicate1","morado",0.14,"color"
"1055","144","ventilador","furniture","predicate1","grande",0.14,"size"
"1056","144","zanahoria","food","predicate1","bueno",0.18,"quality"
"1057","144","escritorio","furniture","predicate1","enorme",0.14,"size"
"1058","144","queso","food","predicate1","redondo",0.15,"shape"
"1059","144","televisi&oacute;n ","furniture","predicate1","nuevo",0.15,"age"
"1060","144","escritorio","furniture","predicate1","morado",0.15,"color"
"1061","144","escritorio","furniture","predicate1","corto",0.14,"size"
"1062","144","ventilador","furniture","predicate1","azul",0.77,"color"
"1063","144","televisi&oacute;n ","furniture","predicate1","nuevo",0.14,"age"
"1064","144","manzana","food","predicate1","min&uacute;sculo",0.21,"size"
"1065","144","silla","furniture","predicate1","corto",0.84,"size"
"1066","144","silla","furniture","predicate1","grande",0.19,"size"
"1067","146","zanahoria","food","predicate1","liso",0.49,"texture"
"1068","146","silla","furniture","predicate1","podrido",0.96,"age"
"1069","146","silla","furniture","predicate1","malo",0.01,"quality"
"1070","146","queso","food","predicate1","podrido",0.97,"age"
"1071","146","queso","food","predicate1","americano",0,"nationality"
"1072","146","escritorio","furniture","predicate1","bueno",0.04,"quality"
"1073","146","escritorio","furniture","predicate1","verde",0.04,"color"
"1074","146","escritorio","furniture","predicate1","largo",0.95,"size"
"1075","146","tomate","food","predicate1","americano",0.94,"nationality"
"1076","146","queso","food","predicate1","duro",0.98,"texture"
"1077","146","sof&aacute; ","furniture","predicate1","cuadrado",0.96,"shape"
"1078","146","tomate","food","predicate1","peque&ntilde;o",0.02,"size"
"1079","146","televisi&oacute;n ","furniture","predicate1","marr&oacute;n",0.96,"color"
"1080","146","ventilador","furniture","predicate1","espa&ntilde;ol",0,"nationality"
"1081","146","ventilador","furniture","predicate1","espa&ntilde;ol",0,"nationality"
"1082","146","tomate","food","predicate1","enorme",0.98,"size"
"1083","146","pl&aacute;tano","food","predicate1","fresco",0.03,"age"
"1084","146","televisi&oacute;n ","furniture","predicate1","min&uacute;sculo",0.03,"size"
"1085","146","sof&aacute; ","furniture","predicate1","enorme",0.96,"size"
"1086","146","ventilador","furniture","predicate1","largo",0.04,"size"
"1087","146","zanahoria","food","predicate1","podrido",0.01,"age"
"1088","146","televisi&oacute;n ","furniture","predicate1","amarillo",0.97,"color"
"1089","146","televisi&oacute;n ","furniture","predicate1","verde",0.98,"color"
"1090","146","zanahoria","food","predicate1","espa&ntilde;ol",0.03,"nationality"
"1091","146","manzana","food","predicate1","americano",0.99,"nationality"
"1092","146","televisi&oacute;n ","furniture","predicate1","largo",0,"size"
"1093","153","pl&aacute;tano","food","predicate1","marr&oacute;n",0.09,"color"
"1094","153","queso","food","predicate1","rojo",0,"color"
"1095","153","zanahoria","food","predicate1","espa&ntilde;ol",0,"nationality"
"1096","153","sof&aacute; ","furniture","predicate1","enorme",1,"size"
"1097","153","tomate","food","predicate1","cuadrado",1,"shape"
"1098","153","tomate","food","predicate1","mexicano",0,"nationality"
"1099","153","silla","furniture","predicate1","espa&ntilde;ol",0,"nationality"
"1100","153","tomate","food","predicate1","min&uacute;sculo",1,"size"
"1101","153","escritorio","furniture","predicate1","nuevo",0,"age"
"1102","153","silla","furniture","predicate1","corto",0.36,"size"
"1103","153","queso","food","predicate1","viejo",1,"age"
"1104","153","silla","furniture","predicate1","fresco",0.59,"age"
"1105","153","escritorio","furniture","predicate1","americano",0.96,"nationality"
"1106","153","televisi&oacute;n ","furniture","predicate1","podrido",1,"age"
"1107","153","tomate","food","predicate1","fresco",0,"age"
"1108","153","queso","food","predicate1","nuevo",0,"age"
"1109","153","pl&aacute;tano","food","predicate1","duro",1,"texture"
"1110","153","tomate","food","predicate1","morado",1,"color"
"1111","153","manzana","food","predicate1","espa&ntilde;ol",1,"nationality"
"1112","153","silla","furniture","predicate1","enorme",0,"size"
"1113","153","zanahoria","food","predicate1","fresco",0,"age"
"1114","153","queso","food","predicate1","nuevo",0,"age"
"1115","153","escritorio","furniture","predicate1","malo",0,"quality"
"1116","153","ventilador","furniture","predicate1","mexicano",0,"nationality"
"1117","153","televisi&oacute;n ","furniture","predicate1","bueno",1,"quality"
"1118","153","silla","furniture","predicate1","marr&oacute;n",0,"color"
"1119","156","ventilador","furniture","predicate1","suave",1,"texture"
"1120","156","zanahoria","food","predicate1","grande",1,"size"
"1121","156","manzana","food","predicate1","espa&ntilde;ol",0,"nationality"
"1122","156","silla","furniture","predicate1","liso",1,"texture"
"1123","156","zanahoria","food","predicate1","nuevo",1,"age"
"1124","156","queso","food","predicate1","liso",1,"texture"
"1125","156","ventilador","furniture","predicate1","malo",1,"quality"
"1126","156","pl&aacute;tano","food","predicate1","mexicano",0,"nationality"
"1127","156","ventilador","furniture","predicate1","enorme",1,"size"
"1128","156","queso","food","predicate1","corto",1,"size"
"1129","156","queso","food","predicate1","azul",1,"color"
"1130","156","tomate","food","predicate1","viejo",1,"age"
"1131","156","ventilador","furniture","predicate1","fresco",1,"age"
"1132","156","sof&aacute; ","furniture","predicate1","cuadrado",0,"shape"
"1133","156","queso","food","predicate1","viejo",1,"age"
"1134","156","silla","furniture","predicate1","peque&ntilde;o",0,"size"
"1135","156","sof&aacute; ","furniture","predicate1","cuadrado",1,"shape"
"1136","156","pl&aacute;tano","food","predicate1","corto",0,"size"
"1137","156","zanahoria","food","predicate1","marr&oacute;n",0,"color"
"1138","156","pl&aacute;tano","food","predicate1","bueno",1,"quality"
"1139","156","sof&aacute; ","furniture","predicate1","rojo",1,"color"
"1140","156","pl&aacute;tano","food","predicate1","enorme",1,"size"
"1141","156","escritorio","furniture","predicate1","espa&ntilde;ol",0,"nationality"
"1142","156","televisi&oacute;n ","furniture","predicate1","azul",0,"color"
"1143","156","escritorio","furniture","predicate1","viejo",0,"age"
"1144","156","manzana","food","predicate1","malo",0,"quality"
"1145","159","silla","furniture","predicate1","espa&ntilde;ol",0.22,"nationality"
"1146","159","ventilador","furniture","predicate1","duro",0.75,"texture"
"1147","159","televisi&oacute;n ","furniture","predicate1","azul",0.78,"color"
"1148","159","pl&aacute;tano","food","predicate1","morado",0.77,"color"
"1149","159","sof&aacute; ","furniture","predicate1","espa&ntilde;ol",0.83,"nationality"
"1150","159","silla","furniture","predicate1","enorme",0.85,"size"
"1151","159","televisi&oacute;n ","furniture","predicate1","espa&ntilde;ol",0.83,"nationality"
"1152","159","televisi&oacute;n ","furniture","predicate1","min&uacute;sculo",0.15,"size"
"1153","159","televisi&oacute;n ","furniture","predicate1","fresco",0.62,"age"
"1154","159","tomate","food","predicate1","bueno",0.85,"quality"
"1155","159","silla","furniture","predicate1","peque&ntilde;o",0.87,"size"
"1156","159","queso","food","predicate1","verde",0.89,"color"
"1157","159","pl&aacute;tano","food","predicate1","fresco",0.13,"age"
"1158","159","queso","food","predicate1","malo",0.25,"quality"
"1159","159","tomate","food","predicate1","espa&ntilde;ol",0.82,"nationality"
"1160","159","manzana","food","predicate1","grande",0.17,"size"
"1161","159","ventilador","furniture","predicate1","corto",0.77,"size"
"1162","159","manzana","food","predicate1","min&uacute;sculo",0.22,"size"
"1163","159","pl&aacute;tano","food","predicate1","corto",0.11,"size"
"1164","159","ventilador","furniture","predicate1","corto",0.08,"size"
"1165","159","silla","furniture","predicate1","mexicano",0.9,"nationality"
"1166","159","ventilador","furniture","predicate1","espa&ntilde;ol",0.07,"nationality"
"1167","159","ventilador","furniture","predicate1","peque&ntilde;o",0.09,"size"
"1168","159","manzana","food","predicate1","enorme",0.89,"size"
"1169","159","sof&aacute; ","furniture","predicate1","azul",0.9,"color"
"1170","159","zanahoria","food","predicate1","espa&ntilde;ol",0.88,"nationality"
"1171","161","zanahoria","food","predicate1","viejo",0.11,"age"
"1172","161","tomate","food","predicate1","malo",0.1,"quality"
"1173","161","manzana","food","predicate1","grande",0.93,"size"
"1174","161","zanahoria","food","predicate1","espa&ntilde;ol",0.5,"nationality"
"1175","161","queso","food","predicate1","bueno",0.13,"quality"
"1176","161","televisi&oacute;n ","furniture","predicate1","nuevo",0.94,"age"
"1177","161","silla","furniture","predicate1","fresco",0.48,"age"
"1178","161","manzana","food","predicate1","redondo",0.98,"shape"
"1179","161","ventilador","furniture","predicate1","largo",0.92,"size"
"1180","161","tomate","food","predicate1","duro",0.06,"texture"
"1181","161","televisi&oacute;n ","furniture","predicate1","nuevo",0.96,"age"
"1182","161","sof&aacute; ","furniture","predicate1","peque&ntilde;o",0.07,"size"
"1183","161","tomate","food","predicate1","corto",0.09,"size"
"1184","161","tomate","food","predicate1","enorme",0.06,"size"
"1185","161","televisi&oacute;n ","furniture","predicate1","liso",0.07,"texture"
"1186","161","tomate","food","predicate1","peque&ntilde;o",0.09,"size"
"1187","161","televisi&oacute;n ","furniture","predicate1","podrido",0.48,"age"
